ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Cleanliness,Food and Drink,Baggage Handling,Satisfaction
16008,Male,25,First-time,Business,Economy,780,3,7.0,3,3,3,2,1,1,1,3,Neutral or Dissatisfied
16009,Male,35,Returning,Business,Business,3153,81,73.0,3,5,3,5,5,4,1,5,Satisfied
16010,Male,43,First-time,Business,Economy,380,0,8.0,3,3,3,4,1,1,1,3,Neutral or Dissatisfied
16011,Female,22,Returning,Business,Business,380,0,0.0,1,3,1,1,3,3,3,4,Neutral or Dissatisfied
16012,Male,36,Returning,Business,Economy,380,25,31.0,2,2,1,4,2,2,2,3,Neutral or Dissatisfied
16013,Female,37,Returning,Business,Business,3488,0,0.0,5,2,4,5,4,1,1,5,Satisfied
16014,Female,72,Returning,Business,Economy,380,0,0.0,2,4,3,5,2,1,5,5,Satisfied
16015,Female,46,Returning,Personal,Economy,853,0,0.0,3,4,2,5,5,5,5,1,Satisfied
16016,Male,7,Returning,Personal,Economy,853,0,41.0,4,2,5,4,1,1,1,5,Neutral or Dissatisfied
16017,Male,15,Returning,Personal,Economy,722,51,79.0,4,3,4,2,5,5,5,4,Neutral or Dissatisfied
16018,Female,43,Returning,Personal,Economy,780,15,5.0,3,4,5,1,4,4,5,1,Neutral or Dissatisfied
16019,Male,40,Returning,Personal,Economy,780,0,10.0,3,1,3,5,1,1,1,5,Neutral or Dissatisfied
16020,Male,46,Returning,Personal,Economy,780,0,0.0,5,2,4,3,4,5,5,4,Neutral or Dissatisfied
16021,Male,59,Returning,Personal,Economy,722,0,0.0,3,3,4,2,3,3,3,2,Neutral or Dissatisfied
16022,Female,63,Returning,Personal,Economy,722,0,0.0,5,5,1,2,3,2,4,2,Neutral or Dissatisfied
16023,Male,52,Returning,Personal,Economy,780,15,22.0,5,2,5,1,3,3,3,3,Neutral or Dissatisfied
16024,Female,49,Returning,Personal,Economy,722,95,68.0,2,4,2,4,2,5,4,4,Neutral or Dissatisfied
16025,Male,31,Returning,Personal,Economy,853,0,0.0,3,2,4,5,2,2,2,4,Neutral or Dissatisfied
16026,Female,47,Returning,Personal,Economy,794,0,0.0,1,3,4,4,4,4,1,4,Neutral or Dissatisfied
16027,Male,58,Returning,Personal,Economy,722,108,103.0,2,2,2,5,2,2,2,1,Neutral or Dissatisfied
16028,Male,54,Returning,Personal,Economy,780,0,0.0,1,2,3,3,4,4,4,3,Neutral or Dissatisfied
16029,Female,49,Returning,Personal,Economy,780,0,4.0,4,5,4,2,4,5,4,2,Neutral or Dissatisfied
16030,Female,69,Returning,Personal,Economy,780,41,35.0,4,5,1,3,4,4,2,5,Neutral or Dissatisfied
16031,Female,40,Returning,Personal,Economy,780,0,0.0,1,2,1,5,2,2,2,4,Neutral or Dissatisfied
16032,Female,51,Returning,Personal,Economy,780,0,0.0,4,1,3,3,5,5,1,1,Neutral or Dissatisfied
16033,Male,39,Returning,Personal,Economy,780,0,0.0,4,2,1,3,4,4,4,5,Neutral or Dissatisfied
16034,Male,26,Returning,Personal,Economy,780,0,0.0,4,3,4,5,5,5,5,4,Neutral or Dissatisfied
16035,Male,59,Returning,Personal,Economy,780,0,10.0,2,3,4,3,1,1,1,4,Neutral or Dissatisfied
16036,Male,51,Returning,Business,Economy Plus,853,0,0.0,2,4,4,3,3,3,3,4,Satisfied
16037,Female,51,Returning,Business,Economy Plus,780,228,212.0,5,5,1,2,5,5,5,5,Satisfied
16038,Female,35,Returning,Business,Economy Plus,853,0,10.0,2,5,4,3,4,4,4,4,Satisfied
16039,Female,47,First-time,Business,Economy Plus,780,3,4.0,5,2,3,4,4,4,4,2,Neutral or Dissatisfied
16040,Male,51,Returning,Business,Economy Plus,380,16,0.0,3,2,4,1,2,2,2,3,Satisfied
16041,Male,29,Returning,Personal,Economy Plus,780,0,0.0,1,4,3,3,3,3,3,3,Satisfied
16042,Female,64,Returning,Personal,Economy Plus,780,0,0.0,3,2,2,2,4,5,4,2,Neutral or Dissatisfied
16043,Male,54,Returning,Personal,Economy Plus,780,75,89.0,1,3,4,2,2,2,2,4,Neutral or Dissatisfied
16044,Male,56,Returning,Business,Business,972,0,0.0,2,1,5,3,3,4,5,3,Satisfied
16045,Male,45,Returning,Business,Economy,972,9,7.0,5,4,1,2,4,4,4,2,Satisfied
16046,Male,44,Returning,Business,Economy,833,246,247.0,4,4,2,4,4,4,4,3,Neutral or Dissatisfied
16047,Male,23,Returning,Personal,Economy,833,0,0.0,3,1,1,3,1,1,1,4,Neutral or Dissatisfied
16048,Female,56,Returning,Business,Business,3653,0,0.0,5,5,5,4,4,4,3,4,Satisfied
16049,Male,34,Returning,Business,Business,3871,0,0.0,4,5,5,5,3,1,2,5,Satisfied
16050,Male,61,Returning,Business,Business,2273,0,0.0,1,3,4,4,1,5,4,4,Satisfied
16051,Male,39,Returning,Business,Business,744,5,16.0,5,5,5,4,5,4,5,4,Satisfied
16052,Male,37,First-time,Business,Business,344,0,0.0,3,1,5,5,2,2,2,4,Neutral or Dissatisfied
16053,Female,38,Returning,Personal,Business,501,0,0.0,5,5,4,1,5,5,3,1,Neutral or Dissatisfied
16054,Female,54,Returning,Business,Economy,501,0,0.0,3,5,3,5,4,1,4,5,Satisfied
16055,Female,28,First-time,Business,Economy,744,0,0.0,2,1,4,1,1,1,1,1,Neutral or Dissatisfied
16056,Male,58,Returning,Business,Business,501,0,18.0,1,3,2,2,3,1,3,2,Neutral or Dissatisfied
16057,Female,51,Returning,Business,Business,3008,0,0.0,2,5,3,4,3,4,4,4,Satisfied
16058,Female,40,Returning,Business,Economy,744,6,0.0,1,4,2,2,4,4,4,4,Satisfied
16059,Male,26,Returning,Business,Economy,744,0,0.0,1,3,1,1,4,3,3,3,Neutral or Dissatisfied
16060,Female,15,First-time,Business,Economy,501,0,0.0,4,2,4,2,4,4,4,3,Neutral or Dissatisfied
16061,Male,29,Returning,Business,Business,3882,15,6.0,4,1,5,3,1,1,1,4,Neutral or Dissatisfied
16062,Male,46,Returning,Business,Business,744,0,0.0,5,5,1,4,5,4,2,4,Satisfied
16063,Male,42,First-time,Business,Economy,744,0,0.0,3,2,4,5,4,4,4,2,Neutral or Dissatisfied
16064,Female,18,Returning,Business,Business,2792,0,0.0,1,5,2,1,5,5,5,3,Satisfied
16065,Female,14,First-time,Business,Economy,501,0,8.0,2,4,3,3,5,4,4,3,Neutral or Dissatisfied
16066,Male,36,First-time,Business,Economy,501,0,0.0,2,3,2,2,5,2,2,3,Neutral or Dissatisfied
16067,Female,50,Returning,Business,Business,3986,0,0.0,3,2,4,3,3,3,1,3,Neutral or Dissatisfied
16068,Female,33,Returning,Business,Business,744,0,0.0,4,5,2,5,2,1,1,5,Satisfied
16069,Female,42,Returning,Business,Business,501,0,0.0,4,4,4,2,4,3,3,2,Neutral or Dissatisfied
16070,Female,23,First-time,Business,Economy,744,0,0.0,2,1,4,2,4,4,4,4,Neutral or Dissatisfied
16071,Female,39,Returning,Business,Economy,344,0,0.0,3,5,2,5,5,5,5,3,Satisfied
16072,Male,21,First-time,Business,Economy,501,0,0.0,5,1,4,5,4,4,4,3,Neutral or Dissatisfied
16073,Female,7,Returning,Personal,Economy,501,8,5.0,1,2,4,2,1,1,1,4,Neutral or Dissatisfied
16074,Female,7,Returning,Personal,Economy,744,0,0.0,4,2,2,5,5,5,5,4,Neutral or Dissatisfied
16075,Male,53,Returning,Personal,Economy,744,102,101.0,4,2,3,5,4,4,4,2,Neutral or Dissatisfied
16076,Male,36,Returning,Personal,Economy,744,0,0.0,3,2,4,3,5,5,5,4,Neutral or Dissatisfied
16077,Male,51,Returning,Personal,Economy,744,0,0.0,3,2,3,1,2,2,2,5,Neutral or Dissatisfied
16078,Male,70,Returning,Personal,Economy,744,0,0.0,4,3,4,4,1,1,1,3,Neutral or Dissatisfied
16079,Male,56,Returning,Personal,Economy,744,3,0.0,5,1,4,4,4,4,4,4,Neutral or Dissatisfied
16080,Female,27,Returning,Business,Economy Plus,744,20,15.0,2,0,5,4,1,4,4,2,Satisfied
16081,Female,29,First-time,Business,Economy Plus,744,1,2.0,1,3,5,4,4,4,4,3,Neutral or Dissatisfied
16082,Male,11,Returning,Business,Economy Plus,744,0,0.0,2,0,3,1,2,2,2,5,Satisfied
16083,Male,22,First-time,Business,Economy,744,0,0.0,3,2,3,5,3,1,1,4,Neutral or Dissatisfied
16084,Female,43,Returning,Business,Economy,303,0,11.0,4,5,2,3,3,3,5,3,Satisfied
16085,Male,38,Returning,Business,Business,303,35,36.0,2,3,3,5,1,5,1,5,Satisfied
16086,Female,53,Returning,Business,Business,303,4,0.0,1,5,3,1,2,3,3,1,Satisfied
16087,Male,35,Returning,Business,Economy,349,0,0.0,3,5,1,4,5,5,5,2,Satisfied
16088,Male,32,Returning,Business,Economy,303,76,68.0,2,5,3,1,5,5,5,2,Satisfied
16089,Female,49,Returning,Business,Business,3964,89,82.0,1,4,3,3,4,4,1,3,Neutral or Dissatisfied
16090,Female,34,Returning,Business,Business,2231,0,3.0,3,3,4,1,4,3,4,1,Neutral or Dissatisfied
16091,Female,25,Returning,Business,Economy,303,194,186.0,4,4,2,2,4,4,4,3,Satisfied
16092,Male,42,Returning,Business,Business,3466,0,0.0,1,4,1,3,3,2,4,3,Neutral or Dissatisfied
16093,Male,37,Returning,Business,Business,303,123,116.0,3,4,3,1,3,2,2,1,Neutral or Dissatisfied
16094,Female,66,Returning,Business,Business,349,0,0.0,2,1,2,5,1,4,2,5,Satisfied
16095,Female,38,First-time,Business,Economy,303,23,6.0,1,3,2,3,2,4,4,2,Neutral or Dissatisfied
16096,Male,20,First-time,Business,Economy,303,0,0.0,3,3,4,4,5,5,5,3,Neutral or Dissatisfied
16097,Female,38,Returning,Business,Economy,303,0,0.0,2,2,3,2,2,2,2,3,Neutral or Dissatisfied
16098,Male,22,Returning,Personal,Economy,303,0,0.0,5,4,2,5,5,4,4,4,Satisfied
16099,Female,61,Returning,Personal,Economy,303,0,0.0,5,5,1,3,5,3,3,3,Neutral or Dissatisfied
16100,Male,46,Returning,Personal,Economy,303,0,0.0,4,1,4,3,4,4,4,5,Neutral or Dissatisfied
16101,Female,41,Returning,Personal,Economy,303,0,0.0,5,3,4,3,2,5,5,4,Neutral or Dissatisfied
16102,Female,35,Returning,Personal,Economy,349,0,3.0,4,1,3,1,2,4,4,3,Neutral or Dissatisfied
16103,Female,20,Returning,Personal,Economy,349,0,0.0,3,3,3,4,1,1,1,5,Neutral or Dissatisfied
16104,Female,68,Returning,Personal,Economy,303,5,18.0,5,4,3,5,4,4,3,5,Neutral or Dissatisfied
16105,Female,52,Returning,Personal,Economy,303,0,0.0,3,5,5,2,4,5,2,2,Satisfied
16106,Female,22,First-time,Business,Economy,349,0,2.0,3,3,5,1,2,2,2,3,Neutral or Dissatisfied
16107,Female,38,Returning,Business,Economy Plus,349,0,0.0,2,5,1,1,5,5,5,5,Satisfied
16108,Male,49,Returning,Business,Business,725,80,74.0,4,5,5,4,4,5,3,4,Satisfied
16109,Male,15,Returning,Business,Business,725,11,8.0,1,3,5,4,3,3,3,3,Neutral or Dissatisfied
16110,Female,35,Returning,Personal,Business,725,0,0.0,4,3,4,3,3,3,4,3,Satisfied
16111,Female,15,Returning,Personal,Business,725,0,0.0,1,2,4,3,4,4,4,1,Neutral or Dissatisfied
16112,Male,24,First-time,Business,Economy,725,0,4.0,1,4,2,4,2,2,2,3,Satisfied
16113,Female,32,Returning,Business,Business,3922,28,36.0,2,3,1,1,3,3,3,1,Satisfied
16114,Male,19,Returning,Business,Business,725,0,12.0,5,5,3,4,5,5,5,3,Satisfied
16115,Female,45,Returning,Business,Business,1522,110,121.0,1,2,4,5,3,3,3,5,Satisfied
16116,Female,34,Returning,Business,Business,1706,20,16.0,3,4,3,3,3,3,2,3,Neutral or Dissatisfied
16117,Male,42,Returning,Business,Economy,799,11,26.0,5,5,1,2,5,5,5,3,Satisfied
16118,Male,30,First-time,Business,Economy,725,5,3.0,1,3,3,1,4,4,4,5,Neutral or Dissatisfied
16119,Female,53,Returning,Business,Economy,725,12,22.0,4,4,3,1,4,1,3,1,Neutral or Dissatisfied
16120,Male,34,Returning,Business,Business,1747,50,72.0,3,5,3,3,5,2,2,3,Satisfied
16121,Male,38,Returning,Business,Economy,725,35,30.0,1,2,4,1,2,2,2,4,Neutral or Dissatisfied
16122,Female,58,Returning,Business,Economy,725,0,0.0,3,4,1,3,3,4,3,3,Neutral or Dissatisfied
16123,Female,60,Returning,Business,Business,1531,140,133.0,2,2,5,3,2,2,2,4,Neutral or Dissatisfied
16124,Female,36,First-time,Business,Economy,325,44,33.0,3,3,4,2,4,4,4,4,Neutral or Dissatisfied
16125,Female,10,Returning,Personal,Economy,799,14,0.0,2,0,2,5,2,2,2,2,Satisfied
16126,Female,31,Returning,Personal,Economy,725,0,0.0,5,5,1,4,2,2,2,3,Satisfied
16127,Male,18,Returning,Personal,Economy,725,17,5.0,1,1,3,4,1,5,5,3,Neutral or Dissatisfied
16128,Female,21,Returning,Personal,Economy,725,39,48.0,1,3,4,3,3,3,3,3,Neutral or Dissatisfied
16129,Male,12,Returning,Personal,Economy,725,5,11.0,3,0,4,1,2,4,4,3,Neutral or Dissatisfied
16130,Female,41,Returning,Personal,Economy,725,21,16.0,4,2,4,3,5,5,5,4,Neutral or Dissatisfied
16131,Female,68,Returning,Personal,Economy,725,41,78.0,2,4,4,4,4,3,2,1,Neutral or Dissatisfied
16132,Male,44,Returning,Personal,Economy,725,0,5.0,4,1,3,1,4,4,4,2,Neutral or Dissatisfied
16133,Male,53,Returning,Personal,Economy,725,0,4.0,4,2,3,2,1,1,1,4,Neutral or Dissatisfied
16134,Male,33,Returning,Personal,Economy,725,3,0.0,4,3,3,2,3,3,3,2,Neutral or Dissatisfied
16135,Male,27,Returning,Business,Economy Plus,799,0,0.0,5,4,1,3,4,4,4,4,Satisfied
16136,Female,29,Returning,Business,Economy Plus,725,46,71.0,2,4,2,1,4,4,4,3,Neutral or Dissatisfied
16137,Female,10,First-time,Business,Economy,725,0,17.0,3,2,2,1,2,2,2,3,Neutral or Dissatisfied
16138,Male,32,Returning,Personal,Economy Plus,799,27,16.0,1,2,1,2,2,2,2,1,Neutral or Dissatisfied
16139,Female,48,Returning,Business,Business,212,49,51.0,3,4,3,4,4,5,2,5,Satisfied
16140,Male,30,Returning,Business,Business,1741,0,0.0,5,4,3,5,4,4,4,5,Satisfied
16141,Female,47,Returning,Business,Business,277,157,143.0,4,4,3,4,4,4,4,5,Satisfied
16142,Female,43,Returning,Business,Business,199,0,0.0,5,5,1,4,4,3,5,5,Satisfied
16143,Female,52,Returning,Personal,Business,277,11,8.0,3,3,3,1,4,3,4,1,Neutral or Dissatisfied
16144,Male,46,Returning,Personal,Business,199,6,1.0,4,5,3,4,4,3,5,4,Neutral or Dissatisfied
16145,Female,42,Returning,Business,Economy,212,82,72.0,5,3,3,5,5,2,5,5,Satisfied
16146,Female,36,Returning,Business,Economy,277,178,174.0,5,5,4,4,5,5,5,2,Satisfied
16147,Male,31,Returning,Business,Business,199,38,34.0,4,3,3,1,3,3,3,2,Satisfied
16148,Female,58,Returning,Business,Business,277,0,0.0,1,2,4,4,3,2,3,4,Satisfied
16149,Male,33,Returning,Business,Business,199,0,0.0,4,4,4,3,4,4,4,2,Satisfied
16150,Female,57,First-time,Business,Economy,277,0,0.0,1,1,3,4,4,4,4,5,Neutral or Dissatisfied
16151,Female,39,Returning,Business,Economy,212,276,262.0,5,5,4,3,5,5,5,4,Satisfied
16152,Female,42,Returning,Business,Business,212,107,122.0,3,1,4,5,3,5,1,5,Satisfied
16153,Female,54,First-time,Business,Economy,199,0,0.0,2,1,1,1,2,2,2,2,Neutral or Dissatisfied
16154,Female,39,First-time,Business,Business,284,0,0.0,5,3,1,2,3,3,3,2,Neutral or Dissatisfied
16155,Female,31,Returning,Business,Business,284,0,0.0,4,2,1,4,2,2,2,3,Satisfied
16156,Male,48,First-time,Business,Economy,199,25,33.0,4,2,3,2,4,5,5,2,Neutral or Dissatisfied
16157,Male,36,First-time,Business,Business,277,82,67.0,2,4,3,1,2,2,2,4,Neutral or Dissatisfied
16158,Female,33,Returning,Business,Business,2391,0,0.0,5,3,3,5,3,1,3,5,Satisfied
16159,Male,51,Returning,Business,Economy,199,16,21.0,3,2,2,5,2,2,2,3,Satisfied
16160,Male,49,Returning,Business,Business,277,108,107.0,3,3,3,5,2,2,2,5,Satisfied
16161,Male,36,Returning,Business,Business,3801,0,0.0,1,3,4,5,1,2,3,5,Satisfied
16162,Male,55,Returning,Business,Economy,199,0,0.0,1,5,4,5,5,5,5,3,Satisfied
16163,Male,67,Returning,Business,Business,1604,0,0.0,5,1,3,4,3,5,5,5,Satisfied
16164,Male,35,Returning,Business,Business,199,0,0.0,3,1,5,4,4,4,1,4,Satisfied
16165,Female,37,Returning,Business,Business,199,2,0.0,4,4,2,3,3,2,2,3,Neutral or Dissatisfied
16166,Female,37,Returning,Business,Business,2910,0,0.0,3,5,5,4,3,5,3,3,Satisfied
16167,Female,55,Returning,Business,Business,3071,0,4.0,3,3,4,2,3,2,2,1,Neutral or Dissatisfied
16168,Female,44,First-time,Business,Economy,277,57,43.0,2,2,2,1,5,5,5,5,Neutral or Dissatisfied
16169,Female,26,First-time,Business,Economy,277,7,8.0,5,1,3,5,1,1,1,5,Neutral or Dissatisfied
16170,Female,51,Returning,Business,Business,277,0,0.0,2,4,3,4,1,3,4,4,Satisfied
16171,Female,44,Returning,Business,Economy,277,420,407.0,5,5,3,4,5,5,5,3,Satisfied
16172,Male,22,Returning,Business,Business,277,116,177.0,3,3,3,5,3,3,3,3,Neutral or Dissatisfied
16173,Male,53,Returning,Business,Economy,212,0,8.0,4,3,2,2,3,3,3,4,Neutral or Dissatisfied
16174,Male,35,First-time,Business,Economy,212,0,0.0,2,4,2,3,4,4,4,2,Neutral or Dissatisfied
16175,Female,23,First-time,Business,Business,277,0,0.0,2,4,3,4,5,5,5,2,Satisfied
16176,Male,28,Returning,Business,Business,277,0,0.0,1,5,5,1,5,5,5,1,Satisfied
16177,Male,39,Returning,Business,Economy,277,0,0.0,1,4,1,5,4,4,4,2,Satisfied
16178,Female,37,Returning,Business,Business,212,0,0.0,5,4,2,1,2,2,3,1,Satisfied
16179,Female,18,First-time,Business,Economy,212,0,0.0,5,5,2,2,1,1,1,4,Satisfied
16180,Female,21,First-time,Business,Economy,277,0,0.0,5,2,5,2,5,5,5,1,Neutral or Dissatisfied
16181,Male,39,Returning,Business,Economy,277,20,34.0,1,2,4,3,2,2,2,4,Neutral or Dissatisfied
16182,Female,44,Returning,Business,Economy,277,49,54.0,2,2,2,2,2,1,4,2,Neutral or Dissatisfied
16183,Male,42,Returning,Business,Business,3755,32,23.0,4,2,4,1,2,1,4,1,Neutral or Dissatisfied
16184,Female,53,Returning,Business,Economy,277,0,0.0,5,2,1,4,4,1,5,4,Satisfied
16185,Female,62,Returning,Business,Business,2208,0,0.0,5,4,1,4,5,2,5,4,Satisfied
16186,Female,46,Returning,Business,Economy,199,17,9.0,1,3,5,2,3,2,4,2,Neutral or Dissatisfied
16187,Male,15,Returning,Business,Business,277,44,45.0,2,2,1,4,2,2,2,3,Neutral or Dissatisfied
16188,Female,33,First-time,Business,Economy,212,40,51.0,4,3,3,2,3,3,3,3,Neutral or Dissatisfied
16189,Male,40,Returning,Business,Business,1912,0,0.0,4,1,4,4,4,2,4,4,Satisfied
16190,Male,49,Returning,Business,Economy,277,43,42.0,4,4,5,2,4,4,4,4,Satisfied
16191,Female,55,Returning,Business,Business,199,210,206.0,2,1,4,5,2,2,1,3,Neutral or Dissatisfied
16192,Female,68,Returning,Business,Economy,277,0,0.0,4,2,4,4,1,4,3,4,Satisfied
16193,Male,25,First-time,Business,Business,277,25,55.0,1,4,2,5,3,3,3,1,Satisfied
16194,Female,44,Returning,Personal,Economy,212,0,0.0,4,4,3,1,3,2,2,1,Satisfied
16195,Male,57,Returning,Personal,Economy,212,0,0.0,3,3,1,3,2,2,2,2,Neutral or Dissatisfied
16196,Male,23,Returning,Personal,Economy,277,41,50.0,2,4,1,4,1,1,1,3,Satisfied
16197,Male,53,Returning,Personal,Economy,277,12,25.0,1,0,4,2,4,5,5,4,Satisfied
16198,Male,65,Returning,Personal,Economy,199,0,12.0,3,0,2,3,4,4,4,4,Neutral or Dissatisfied
16199,Female,63,Returning,Personal,Economy,212,23,18.0,1,4,3,3,3,1,4,3,Neutral or Dissatisfied
16200,Male,48,Returning,Personal,Economy,284,0,0.0,5,4,1,5,1,1,1,5,Neutral or Dissatisfied
16201,Male,9,Returning,Personal,Economy,212,41,49.0,2,2,3,3,1,1,1,3,Neutral or Dissatisfied
16202,Male,67,Returning,Personal,Economy,199,67,49.0,1,3,3,1,4,4,4,4,Neutral or Dissatisfied
16203,Female,46,Returning,Personal,Economy,277,16,24.0,1,2,5,1,5,2,1,1,Neutral or Dissatisfied
16204,Male,11,Returning,Personal,Economy,199,134,136.0,2,3,3,2,2,2,2,4,Neutral or Dissatisfied
16205,Female,26,Returning,Personal,Economy,199,15,16.0,3,3,1,5,1,1,1,5,Neutral or Dissatisfied
16206,Female,55,Returning,Personal,Economy,284,0,0.0,2,4,4,4,3,1,1,4,Neutral or Dissatisfied
16207,Female,29,Returning,Personal,Economy,199,19,12.0,5,2,2,5,5,5,5,5,Neutral or Dissatisfied
16208,Male,18,Returning,Personal,Economy,212,148,151.0,1,1,3,4,1,1,3,3,Neutral or Dissatisfied
16209,Female,53,Returning,Personal,Economy,212,0,0.0,4,3,2,5,3,1,5,5,Neutral or Dissatisfied
16210,Female,43,Returning,Personal,Economy,277,0,0.0,2,2,3,2,3,2,5,2,Neutral or Dissatisfied
16211,Female,32,Returning,Personal,Economy,199,0,0.0,4,2,3,4,3,3,3,4,Neutral or Dissatisfied
16212,Female,32,Returning,Business,Economy Plus,277,0,0.0,3,5,4,3,5,5,5,2,Satisfied
16213,Male,30,Returning,Business,Economy Plus,277,52,47.0,1,2,2,2,2,2,2,4,Neutral or Dissatisfied
16214,Female,53,Returning,Business,Economy Plus,284,48,53.0,3,2,3,2,2,4,1,2,Neutral or Dissatisfied
16215,Female,67,Returning,Business,Economy Plus,199,0,35.0,3,4,5,4,4,3,3,4,Neutral or Dissatisfied
16216,Female,39,Returning,Business,Economy Plus,277,0,0.0,3,3,2,2,3,3,3,4,Satisfied
16217,Female,35,First-time,Business,Economy Plus,212,3,0.0,5,3,2,4,3,3,3,5,Neutral or Dissatisfied
16218,Female,25,Returning,Business,Economy Plus,277,0,0.0,1,5,2,4,5,5,5,4,Satisfied
16219,Male,50,Returning,Business,Economy Plus,212,0,0.0,2,5,1,2,4,4,4,3,Satisfied
16220,Female,24,Returning,Personal,Economy Plus,199,0,0.0,5,1,2,3,4,3,3,4,Neutral or Dissatisfied
16221,Male,37,Returning,Business,Economy Plus,277,0,0.0,1,5,5,4,4,4,4,3,Satisfied
16222,Male,58,Returning,Personal,Business,266,0,0.0,4,5,2,2,4,4,3,2,Neutral or Dissatisfied
16223,Male,61,Returning,Personal,Business,266,0,0.0,3,4,4,1,4,5,2,1,Satisfied
16224,Female,44,Returning,Business,Business,3101,0,0.0,4,4,2,3,4,3,1,3,Neutral or Dissatisfied
16225,Male,52,Returning,Business,Economy,266,0,0.0,1,4,4,2,4,4,4,3,Satisfied
16226,Female,22,First-time,Business,Economy,266,184,179.0,2,1,1,4,2,2,4,4,Satisfied
16227,Female,47,Returning,Business,Business,266,52,49.0,1,3,4,3,3,2,3,3,Neutral or Dissatisfied
16228,Female,27,First-time,Business,Economy,266,0,0.0,1,2,2,4,1,1,1,1,Neutral or Dissatisfied
16229,Female,22,Returning,Business,Business,266,0,0.0,1,5,5,4,5,5,5,4,Satisfied
16230,Female,38,Returning,Business,Business,266,0,24.0,3,3,4,2,4,1,2,2,Neutral or Dissatisfied
16231,Male,58,Returning,Personal,Economy,266,65,53.0,2,1,4,1,1,1,1,3,Neutral or Dissatisfied
16232,Female,48,Returning,Personal,Economy,266,0,0.0,3,3,3,2,4,4,3,2,Neutral or Dissatisfied
16233,Male,39,Returning,Business,Business,2777,0,18.0,3,4,5,4,4,5,2,4,Satisfied
16234,Male,48,Returning,Business,Business,631,16,14.0,5,5,1,5,5,5,5,5,Satisfied
16235,Female,11,Returning,Business,Business,2869,2,17.0,1,1,4,4,1,1,1,4,Neutral or Dissatisfied
16236,Female,56,Returning,Business,Business,1650,0,18.0,4,3,2,3,4,4,2,3,Neutral or Dissatisfied
16237,Male,13,Returning,Personal,Business,631,94,82.0,5,1,1,3,1,1,1,4,Neutral or Dissatisfied
16238,Female,62,Returning,Personal,Business,946,0,0.0,2,4,3,3,3,4,3,2,Neutral or Dissatisfied
16239,Female,45,Returning,Business,Economy,748,76,71.0,4,1,5,4,3,4,3,4,Satisfied
16240,Male,29,Returning,Business,Business,748,0,0.0,1,4,4,3,4,4,4,5,Satisfied
16241,Female,16,First-time,Business,Economy,631,70,47.0,5,0,1,2,1,1,1,3,Satisfied
16242,Female,32,First-time,Business,Economy,748,0,0.0,3,4,1,5,2,2,2,3,Neutral or Dissatisfied
16243,Female,44,Returning,Business,Economy,748,0,0.0,1,2,2,4,4,2,3,4,Satisfied
16244,Male,60,Returning,Business,Economy,946,0,0.0,1,4,5,5,4,4,4,1,Satisfied
16245,Male,58,Returning,Business,Economy,748,0,0.0,4,5,4,5,5,5,5,4,Satisfied
16246,Male,34,Returning,Business,Business,2010,8,0.0,2,3,1,1,3,3,1,1,Neutral or Dissatisfied
16247,Male,44,Returning,Business,Business,946,0,0.0,2,5,2,4,1,3,2,4,Satisfied
16248,Male,22,Returning,Business,Business,946,75,69.0,2,4,2,5,4,4,4,5,Satisfied
16249,Male,25,First-time,Business,Economy,748,100,88.0,2,2,1,1,3,3,3,5,Neutral or Dissatisfied
16250,Female,21,Returning,Business,Business,748,29,17.0,5,4,1,1,4,4,4,4,Satisfied
16251,Male,45,Returning,Business,Business,1608,30,34.0,1,4,3,4,3,3,3,4,Neutral or Dissatisfied
16252,Male,45,Returning,Business,Economy,748,0,3.0,5,2,3,3,2,2,2,4,Satisfied
16253,Male,8,Returning,Business,Business,748,6,6.0,1,4,4,5,4,4,4,2,Satisfied
16254,Male,22,First-time,Business,Economy,748,0,0.0,4,4,3,2,3,3,3,3,Satisfied
16255,Female,29,First-time,Business,Economy,748,0,0.0,2,5,2,3,3,2,2,2,Satisfied
16256,Male,52,Returning,Business,Economy,946,95,158.0,3,3,4,3,3,3,3,3,Satisfied
16257,Female,43,Returning,Business,Economy,946,0,0.0,2,1,3,5,2,2,4,5,Satisfied
16258,Male,32,Returning,Business,Business,946,0,22.0,2,4,5,1,4,4,4,4,Satisfied
16259,Male,33,Returning,Business,Business,748,88,73.0,5,3,5,2,3,3,3,3,Satisfied
16260,Male,20,Returning,Business,Business,3387,13,12.0,1,5,2,1,5,5,5,5,Satisfied
